,impact,citation,current volume,current issue,current date,name,code,nr_articles,doi
40,['Impact Factor 2019: 3.421'],"['Citations 2019: 50,867']",['Volume 34'],['Issue 7'],"['July 16, 2020']",Energy & Fuels,enfuem,119,https://pubs.acs.org/doi/10.1021/acs.energyfuels.0c01692
40,['Impact Factor 2019: 3.421'],"['Citations 2019: 50,867']",['Volume 34'],['Issue 7'],"['July 16, 2020']",Energy & Fuels,enfuem,119,https://pubs.acs.org/doi/10.1021/acs.energyfuels.0c01774
40,['Impact Factor 2019: 3.421'],"['Citations 2019: 50,867']",['Volume 34'],['Issue 7'],"['July 16, 2020']",Energy & Fuels,enfuem,119,https://pubs.acs.org/doi/10.1021/acs.energyfuels.0c01800
40,['Impact Factor 2019: 3.421'],"['Citations 2019: 50,867']",['Volume 34'],['Issue 7'],"['July 16, 2020']",Energy & Fuels,enfuem,119,https://pubs.acs.org/doi/10.1021/acs.energyfuels.0c00634
40,['Impact Factor 2019: 3.421'],"['Citations 2019: 50,867']",['Volume 34'],['Issue 7'],"['July 16, 2020']",Energy & Fuels,enfuem,119,https://pubs.acs.org/doi/10.1021/acs.energyfuels.0c01240
40,['Impact Factor 2019: 3.421'],"['Citations 2019: 50,867']",['Volume 34'],['Issue 7'],"['July 16, 2020']",Energy & Fuels,enfuem,119,https://pubs.acs.org/doi/10.1021/acs.energyfuels.0c01358
40,['Impact Factor 2019: 3.421'],"['Citations 2019: 50,867']",['Volume 34'],['Issue 7'],"['July 16, 2020']",Energy & Fuels,enfuem,119,https://pubs.acs.org/doi/10.1021/acs.energyfuels.0c01589
40,['Impact Factor 2019: 3.421'],"['Citations 2019: 50,867']",['Volume 34'],['Issue 7'],"['July 16, 2020']",Energy & Fuels,enfuem,119,https://pubs.acs.org/doi/10.1021/acs.energyfuels.0c01069
40,['Impact Factor 2019: 3.421'],"['Citations 2019: 50,867']",['Volume 34'],['Issue 7'],"['July 16, 2020']",Energy & Fuels,enfuem,119,https://pubs.acs.org/doi/10.1021/acs.energyfuels.0c01901
40,['Impact Factor 2019: 3.421'],"['Citations 2019: 50,867']",['Volume 34'],['Issue 7'],"['July 16, 2020']",Energy & Fuels,enfuem,119,https://pubs.acs.org/doi/10.1021/efv034i007_1395097
40,['Impact Factor 2019: 3.421'],"['Citations 2019: 50,867']",['Volume 34'],['Issue 7'],"['July 16, 2020']",Energy & Fuels,enfuem,119,https://pubs.acs.org/doi/10.1021/efv034i007_1395096
41,['Impact Factor 2019: 7.864'],"['Citations 2019: 187,990']",['Volume 54'],['Issue 15'],"['August 4, 2020']",Environmental Science & Technology,esthag,60,https://pubs.acs.org/doi/10.1021/acs.est.9b07125
41,['Impact Factor 2019: 7.864'],"['Citations 2019: 187,990']",['Volume 54'],['Issue 15'],"['August 4, 2020']",Environmental Science & Technology,esthag,60,https://pubs.acs.org/doi/10.1021/acs.est.9b07511
41,['Impact Factor 2019: 7.864'],"['Citations 2019: 187,990']",['Volume 54'],['Issue 15'],"['August 4, 2020']",Environmental Science & Technology,esthag,60,https://pubs.acs.org/doi/10.1021/acs.est.0c03948
41,['Impact Factor 2019: 7.864'],"['Citations 2019: 187,990']",['Volume 54'],['Issue 15'],"['August 4, 2020']",Environmental Science & Technology,esthag,60,https://pubs.acs.org/doi/10.1021/acs.est.9b06662
41,['Impact Factor 2019: 7.864'],"['Citations 2019: 187,990']",['Volume 54'],['Issue 15'],"['August 4, 2020']",Environmental Science & Technology,esthag,60,https://pubs.acs.org/doi/10.1021/acs.est.0c00364
41,['Impact Factor 2019: 7.864'],"['Citations 2019: 187,990']",['Volume 54'],['Issue 15'],"['August 4, 2020']",Environmental Science & Technology,esthag,60,https://pubs.acs.org/doi/10.1021/acs.est.0c00900
41,['Impact Factor 2019: 7.864'],"['Citations 2019: 187,990']",['Volume 54'],['Issue 15'],"['August 4, 2020']",Environmental Science & Technology,esthag,60,https://pubs.acs.org/doi/10.1021/acs.est.0c03764
41,['Impact Factor 2019: 7.864'],"['Citations 2019: 187,990']",['Volume 54'],['Issue 15'],"['August 4, 2020']",Environmental Science & Technology,esthag,60,https://pubs.acs.org/doi/10.1021/acs.est.0c01894
41,['Impact Factor 2019: 7.864'],"['Citations 2019: 187,990']",['Volume 54'],['Issue 15'],"['August 4, 2020']",Environmental Science & Technology,esthag,60,https://pubs.acs.org/doi/10.1021/acs.est.9b07476
41,['Impact Factor 2019: 7.864'],"['Citations 2019: 187,990']",['Volume 54'],['Issue 15'],"['August 4, 2020']",Environmental Science & Technology,esthag,60,https://pubs.acs.org/doi/10.1021/acs.est.0c00972
41,['Impact Factor 2019: 7.864'],"['Citations 2019: 187,990']",['Volume 54'],['Issue 15'],"['August 4, 2020']",Environmental Science & Technology,esthag,60,https://pubs.acs.org/doi/10.1021/acs.est.0c01212
41,['Impact Factor 2019: 7.864'],"['Citations 2019: 187,990']",['Volume 54'],['Issue 15'],"['August 4, 2020']",Environmental Science & Technology,esthag,60,https://pubs.acs.org/doi/10.1021/acs.est.0c01537
41,['Impact Factor 2019: 7.864'],"['Citations 2019: 187,990']",['Volume 54'],['Issue 15'],"['August 4, 2020']",Environmental Science & Technology,esthag,60,https://pubs.acs.org/doi/10.1021/acs.est.0c01841
41,['Impact Factor 2019: 7.864'],"['Citations 2019: 187,990']",['Volume 54'],['Issue 15'],"['August 4, 2020']",Environmental Science & Technology,esthag,60,https://pubs.acs.org/doi/10.1021/acs.est.0c02487
41,['Impact Factor 2019: 7.864'],"['Citations 2019: 187,990']",['Volume 54'],['Issue 15'],"['August 4, 2020']",Environmental Science & Technology,esthag,60,https://pubs.acs.org/doi/10.1021/acs.est.0c02763
41,['Impact Factor 2019: 7.864'],"['Citations 2019: 187,990']",['Volume 54'],['Issue 15'],"['August 4, 2020']",Environmental Science & Technology,esthag,60,https://pubs.acs.org/doi/10.1021/acs.est.9b07103
41,['Impact Factor 2019: 7.864'],"['Citations 2019: 187,990']",['Volume 54'],['Issue 15'],"['August 4, 2020']",Environmental Science & Technology,esthag,60,https://pubs.acs.org/doi/10.1021/acs.est.0c00211
41,['Impact Factor 2019: 7.864'],"['Citations 2019: 187,990']",['Volume 54'],['Issue 15'],"['August 4, 2020']",Environmental Science & Technology,esthag,60,https://pubs.acs.org/doi/10.1021/acs.est.0c00579
41,['Impact Factor 2019: 7.864'],"['Citations 2019: 187,990']",['Volume 54'],['Issue 15'],"['August 4, 2020']",Environmental Science & Technology,esthag,60,https://pubs.acs.org/doi/10.1021/acs.est.0c00652
41,['Impact Factor 2019: 7.864'],"['Citations 2019: 187,990']",['Volume 54'],['Issue 15'],"['August 4, 2020']",Environmental Science & Technology,esthag,60,https://pubs.acs.org/doi/10.1021/acs.est.0c04114
41,['Impact Factor 2019: 7.864'],"['Citations 2019: 187,990']",['Volume 54'],['Issue 15'],"['August 4, 2020']",Environmental Science & Technology,esthag,60,https://pubs.acs.org/doi/10.1021/acs.est.0c01602
41,['Impact Factor 2019: 7.864'],"['Citations 2019: 187,990']",['Volume 54'],['Issue 15'],"['August 4, 2020']",Environmental Science & Technology,esthag,60,https://pubs.acs.org/doi/10.1021/acs.est.0c01722
41,['Impact Factor 2019: 7.864'],"['Citations 2019: 187,990']",['Volume 54'],['Issue 15'],"['August 4, 2020']",Environmental Science & Technology,esthag,60,https://pubs.acs.org/doi/10.1021/acs.est.0c01997
41,['Impact Factor 2019: 7.864'],"['Citations 2019: 187,990']",['Volume 54'],['Issue 15'],"['August 4, 2020']",Environmental Science & Technology,esthag,60,https://pubs.acs.org/doi/10.1021/acs.est.0c02124
41,['Impact Factor 2019: 7.864'],"['Citations 2019: 187,990']",['Volume 54'],['Issue 15'],"['August 4, 2020']",Environmental Science & Technology,esthag,60,https://pubs.acs.org/doi/10.1021/acs.est.0c02396
41,['Impact Factor 2019: 7.864'],"['Citations 2019: 187,990']",['Volume 54'],['Issue 15'],"['August 4, 2020']",Environmental Science & Technology,esthag,60,https://pubs.acs.org/doi/10.1021/acs.est.0c02337
41,['Impact Factor 2019: 7.864'],"['Citations 2019: 187,990']",['Volume 54'],['Issue 15'],"['August 4, 2020']",Environmental Science & Technology,esthag,60,https://pubs.acs.org/doi/10.1021/acs.est.0c02545
41,['Impact Factor 2019: 7.864'],"['Citations 2019: 187,990']",['Volume 54'],['Issue 15'],"['August 4, 2020']",Environmental Science & Technology,esthag,60,https://pubs.acs.org/doi/10.1021/acs.est.0c02486
41,['Impact Factor 2019: 7.864'],"['Citations 2019: 187,990']",['Volume 54'],['Issue 15'],"['August 4, 2020']",Environmental Science & Technology,esthag,60,https://pubs.acs.org/doi/10.1021/acs.est.0c02781
41,['Impact Factor 2019: 7.864'],"['Citations 2019: 187,990']",['Volume 54'],['Issue 15'],"['August 4, 2020']",Environmental Science & Technology,esthag,60,https://pubs.acs.org/doi/10.1021/acs.est.0c03062
41,['Impact Factor 2019: 7.864'],"['Citations 2019: 187,990']",['Volume 54'],['Issue 15'],"['August 4, 2020']",Environmental Science & Technology,esthag,60,https://pubs.acs.org/doi/10.1021/acs.est.0c03617
41,['Impact Factor 2019: 7.864'],"['Citations 2019: 187,990']",['Volume 54'],['Issue 15'],"['August 4, 2020']",Environmental Science & Technology,esthag,60,https://pubs.acs.org/doi/10.1021/acs.est.9b07463
41,['Impact Factor 2019: 7.864'],"['Citations 2019: 187,990']",['Volume 54'],['Issue 15'],"['August 4, 2020']",Environmental Science & Technology,esthag,60,https://pubs.acs.org/doi/10.1021/acs.est.0c00479
41,['Impact Factor 2019: 7.864'],"['Citations 2019: 187,990']",['Volume 54'],['Issue 15'],"['August 4, 2020']",Environmental Science & Technology,esthag,60,https://pubs.acs.org/doi/10.1021/acs.est.0c01492
41,['Impact Factor 2019: 7.864'],"['Citations 2019: 187,990']",['Volume 54'],['Issue 15'],"['August 4, 2020']",Environmental Science & Technology,esthag,60,https://pubs.acs.org/doi/10.1021/acs.est.0c01655
41,['Impact Factor 2019: 7.864'],"['Citations 2019: 187,990']",['Volume 54'],['Issue 15'],"['August 4, 2020']",Environmental Science & Technology,esthag,60,https://pubs.acs.org/doi/10.1021/acs.est.0c02056
41,['Impact Factor 2019: 7.864'],"['Citations 2019: 187,990']",['Volume 54'],['Issue 15'],"['August 4, 2020']",Environmental Science & Technology,esthag,60,https://pubs.acs.org/doi/10.1021/acs.est.0c02237
41,['Impact Factor 2019: 7.864'],"['Citations 2019: 187,990']",['Volume 54'],['Issue 15'],"['August 4, 2020']",Environmental Science & Technology,esthag,60,https://pubs.acs.org/doi/10.1021/acs.est.0c02386
41,['Impact Factor 2019: 7.864'],"['Citations 2019: 187,990']",['Volume 54'],['Issue 15'],"['August 4, 2020']",Environmental Science & Technology,esthag,60,https://pubs.acs.org/doi/10.1021/acs.est.0c02428
41,['Impact Factor 2019: 7.864'],"['Citations 2019: 187,990']",['Volume 54'],['Issue 15'],"['August 4, 2020']",Environmental Science & Technology,esthag,60,https://pubs.acs.org/doi/10.1021/acs.est.0c02522
41,['Impact Factor 2019: 7.864'],"['Citations 2019: 187,990']",['Volume 54'],['Issue 15'],"['August 4, 2020']",Environmental Science & Technology,esthag,60,https://pubs.acs.org/doi/10.1021/acs.est.0c02531
41,['Impact Factor 2019: 7.864'],"['Citations 2019: 187,990']",['Volume 54'],['Issue 15'],"['August 4, 2020']",Environmental Science & Technology,esthag,60,https://pubs.acs.org/doi/10.1021/acs.est.0c00557
41,['Impact Factor 2019: 7.864'],"['Citations 2019: 187,990']",['Volume 54'],['Issue 15'],"['August 4, 2020']",Environmental Science & Technology,esthag,60,https://pubs.acs.org/doi/10.1021/acs.est.9b07032
41,['Impact Factor 2019: 7.864'],"['Citations 2019: 187,990']",['Volume 54'],['Issue 15'],"['August 4, 2020']",Environmental Science & Technology,esthag,60,https://pubs.acs.org/doi/10.1021/acs.est.0c00869
41,['Impact Factor 2019: 7.864'],"['Citations 2019: 187,990']",['Volume 54'],['Issue 15'],"['August 4, 2020']",Environmental Science & Technology,esthag,60,https://pubs.acs.org/doi/10.1021/acs.est.0c01343
41,['Impact Factor 2019: 7.864'],"['Citations 2019: 187,990']",['Volume 54'],['Issue 15'],"['August 4, 2020']",Environmental Science & Technology,esthag,60,https://pubs.acs.org/doi/10.1021/acs.est.0c01550
41,['Impact Factor 2019: 7.864'],"['Citations 2019: 187,990']",['Volume 54'],['Issue 15'],"['August 4, 2020']",Environmental Science & Technology,esthag,60,https://pubs.acs.org/doi/10.1021/acs.est.0c01802
41,['Impact Factor 2019: 7.864'],"['Citations 2019: 187,990']",['Volume 54'],['Issue 15'],"['August 4, 2020']",Environmental Science & Technology,esthag,60,https://pubs.acs.org/doi/10.1021/acs.est.0c01840
41,['Impact Factor 2019: 7.864'],"['Citations 2019: 187,990']",['Volume 54'],['Issue 15'],"['August 4, 2020']",Environmental Science & Technology,esthag,60,https://pubs.acs.org/doi/10.1021/acs.est.0c02039
41,['Impact Factor 2019: 7.864'],"['Citations 2019: 187,990']",['Volume 54'],['Issue 15'],"['August 4, 2020']",Environmental Science & Technology,esthag,60,https://pubs.acs.org/doi/10.1021/acs.est.0c02364
41,['Impact Factor 2019: 7.864'],"['Citations 2019: 187,990']",['Volume 54'],['Issue 15'],"['August 4, 2020']",Environmental Science & Technology,esthag,60,https://pubs.acs.org/doi/10.1021/acs.est.0c02424
41,['Impact Factor 2019: 7.864'],"['Citations 2019: 187,990']",['Volume 54'],['Issue 15'],"['August 4, 2020']",Environmental Science & Technology,esthag,60,https://pubs.acs.org/doi/10.1021/acs.est.0c02433
41,['Impact Factor 2019: 7.864'],"['Citations 2019: 187,990']",['Volume 54'],['Issue 15'],"['August 4, 2020']",Environmental Science & Technology,esthag,60,https://pubs.acs.org/doi/10.1021/acs.est.0c02568
41,['Impact Factor 2019: 7.864'],"['Citations 2019: 187,990']",['Volume 54'],['Issue 15'],"['August 4, 2020']",Environmental Science & Technology,esthag,60,https://pubs.acs.org/doi/10.1021/acs.est.0c02873
41,['Impact Factor 2019: 7.864'],"['Citations 2019: 187,990']",['Volume 54'],['Issue 15'],"['August 4, 2020']",Environmental Science & Technology,esthag,60,https://pubs.acs.org/doi/10.1021/acs.est.0c02906
41,['Impact Factor 2019: 7.864'],"['Citations 2019: 187,990']",['Volume 54'],['Issue 15'],"['August 4, 2020']",Environmental Science & Technology,esthag,60,https://pubs.acs.org/doi/10.1021/acs.est.0c03212
41,['Impact Factor 2019: 7.864'],"['Citations 2019: 187,990']",['Volume 54'],['Issue 15'],"['August 4, 2020']",Environmental Science & Technology,esthag,60,https://pubs.acs.org/doi/10.1021/acs.est.0c03578
41,['Impact Factor 2019: 7.864'],"['Citations 2019: 187,990']",['Volume 54'],['Issue 15'],"['August 4, 2020']",Environmental Science & Technology,esthag,60,https://pubs.acs.org/doi/10.1021/acs.est.0c03015
41,['Impact Factor 2019: 7.864'],"['Citations 2019: 187,990']",['Volume 54'],['Issue 15'],"['August 4, 2020']",Environmental Science & Technology,esthag,60,https://pubs.acs.org/doi/10.1021/esv054i015_1399614
41,['Impact Factor 2019: 7.864'],"['Citations 2019: 187,990']",['Volume 54'],['Issue 15'],"['August 4, 2020']",Environmental Science & Technology,esthag,60,https://pubs.acs.org/doi/10.1021/esv054i015_1399613
42,['Impact Factor 2019: 7.678'],"['Citations 2019: 3,696']",['Volume 7'],['Issue 8'],"['August 11, 2020']",Environmental Science & Technology Letters,estlcu,14,https://pubs.acs.org/doi/10.1021/acs.estlett.0c00255
42,['Impact Factor 2019: 7.678'],"['Citations 2019: 3,696']",['Volume 7'],['Issue 8'],"['August 11, 2020']",Environmental Science & Technology Letters,estlcu,14,https://pubs.acs.org/doi/10.1021/acs.estlett.0c00313
42,['Impact Factor 2019: 7.678'],"['Citations 2019: 3,696']",['Volume 7'],['Issue 8'],"['August 11, 2020']",Environmental Science & Technology Letters,estlcu,14,https://pubs.acs.org/doi/10.1021/acs.estlett.0c00365
42,['Impact Factor 2019: 7.678'],"['Citations 2019: 3,696']",['Volume 7'],['Issue 8'],"['August 11, 2020']",Environmental Science & Technology Letters,estlcu,14,https://pubs.acs.org/doi/10.1021/acs.estlett.0c00402
42,['Impact Factor 2019: 7.678'],"['Citations 2019: 3,696']",['Volume 7'],['Issue 8'],"['August 11, 2020']",Environmental Science & Technology Letters,estlcu,14,https://pubs.acs.org/doi/10.1021/acs.estlett.0c00392
42,['Impact Factor 2019: 7.678'],"['Citations 2019: 3,696']",['Volume 7'],['Issue 8'],"['August 11, 2020']",Environmental Science & Technology Letters,estlcu,14,https://pubs.acs.org/doi/10.1021/acs.estlett.0c00409
42,['Impact Factor 2019: 7.678'],"['Citations 2019: 3,696']",['Volume 7'],['Issue 8'],"['August 11, 2020']",Environmental Science & Technology Letters,estlcu,14,https://pubs.acs.org/doi/10.1021/acs.estlett.0c00446
42,['Impact Factor 2019: 7.678'],"['Citations 2019: 3,696']",['Volume 7'],['Issue 8'],"['August 11, 2020']",Environmental Science & Technology Letters,estlcu,14,https://pubs.acs.org/doi/10.1021/acs.estlett.0c00268
42,['Impact Factor 2019: 7.678'],"['Citations 2019: 3,696']",['Volume 7'],['Issue 8'],"['August 11, 2020']",Environmental Science & Technology Letters,estlcu,14,https://pubs.acs.org/doi/10.1021/acs.estlett.0c00410
42,['Impact Factor 2019: 7.678'],"['Citations 2019: 3,696']",['Volume 7'],['Issue 8'],"['August 11, 2020']",Environmental Science & Technology Letters,estlcu,14,https://pubs.acs.org/doi/10.1021/acs.estlett.0c00416
42,['Impact Factor 2019: 7.678'],"['Citations 2019: 3,696']",['Volume 7'],['Issue 8'],"['August 11, 2020']",Environmental Science & Technology Letters,estlcu,14,https://pubs.acs.org/doi/10.1021/acs.estlett.0c00436
42,['Impact Factor 2019: 7.678'],"['Citations 2019: 3,696']",['Volume 7'],['Issue 8'],"['August 11, 2020']",Environmental Science & Technology Letters,estlcu,14,https://pubs.acs.org/doi/10.1021/acs.estlett.0c00434
42,['Impact Factor 2019: 7.678'],"['Citations 2019: 3,696']",['Volume 7'],['Issue 8'],"['August 11, 2020']",Environmental Science & Technology Letters,estlcu,14,https://pubs.acs.org/doi/10.1021/ezv007i008_1401798
42,['Impact Factor 2019: 7.678'],"['Citations 2019: 3,696']",['Volume 7'],['Issue 8'],"['August 11, 2020']",Environmental Science & Technology Letters,estlcu,14,https://pubs.acs.org/doi/10.1021/ezv007i008_1401797
50,['Impact Factor 2019: 3.573'],"['Citations 2019: 79,542']",['Volume 59'],['Issue 32'],"['August 12, 2020']",Industrial & Engineering Chemistry Research,iecred,36,https://pubs.acs.org/doi/10.1021/acs.iecr.0c02457
50,['Impact Factor 2019: 3.573'],"['Citations 2019: 79,542']",['Volume 59'],['Issue 32'],"['August 12, 2020']",Industrial & Engineering Chemistry Research,iecred,36,https://pubs.acs.org/doi/10.1021/acs.iecr.0c00254
50,['Impact Factor 2019: 3.573'],"['Citations 2019: 79,542']",['Volume 59'],['Issue 32'],"['August 12, 2020']",Industrial & Engineering Chemistry Research,iecred,36,https://pubs.acs.org/doi/10.1021/acs.iecr.0c01947
50,['Impact Factor 2019: 3.573'],"['Citations 2019: 79,542']",['Volume 59'],['Issue 32'],"['August 12, 2020']",Industrial & Engineering Chemistry Research,iecred,36,https://pubs.acs.org/doi/10.1021/acs.iecr.0c02119
50,['Impact Factor 2019: 3.573'],"['Citations 2019: 79,542']",['Volume 59'],['Issue 32'],"['August 12, 2020']",Industrial & Engineering Chemistry Research,iecred,36,https://pubs.acs.org/doi/10.1021/acs.iecr.0c02823
50,['Impact Factor 2019: 3.573'],"['Citations 2019: 79,542']",['Volume 59'],['Issue 32'],"['August 12, 2020']",Industrial & Engineering Chemistry Research,iecred,36,https://pubs.acs.org/doi/10.1021/acs.iecr.0c01896
50,['Impact Factor 2019: 3.573'],"['Citations 2019: 79,542']",['Volume 59'],['Issue 32'],"['August 12, 2020']",Industrial & Engineering Chemistry Research,iecred,36,https://pubs.acs.org/doi/10.1021/acs.iecr.0c01938
50,['Impact Factor 2019: 3.573'],"['Citations 2019: 79,542']",['Volume 59'],['Issue 32'],"['August 12, 2020']",Industrial & Engineering Chemistry Research,iecred,36,https://pubs.acs.org/doi/10.1021/acs.iecr.0c02324
50,['Impact Factor 2019: 3.573'],"['Citations 2019: 79,542']",['Volume 59'],['Issue 32'],"['August 12, 2020']",Industrial & Engineering Chemistry Research,iecred,36,https://pubs.acs.org/doi/10.1021/acs.iecr.0c02770
50,['Impact Factor 2019: 3.573'],"['Citations 2019: 79,542']",['Volume 59'],['Issue 32'],"['August 12, 2020']",Industrial & Engineering Chemistry Research,iecred,36,https://pubs.acs.org/doi/10.1021/acs.iecr.0c00828
50,['Impact Factor 2019: 3.573'],"['Citations 2019: 79,542']",['Volume 59'],['Issue 32'],"['August 12, 2020']",Industrial & Engineering Chemistry Research,iecred,36,https://pubs.acs.org/doi/10.1021/acs.iecr.0c01753
50,['Impact Factor 2019: 3.573'],"['Citations 2019: 79,542']",['Volume 59'],['Issue 32'],"['August 12, 2020']",Industrial & Engineering Chemistry Research,iecred,36,https://pubs.acs.org/doi/10.1021/acs.iecr.0c01870
50,['Impact Factor 2019: 3.573'],"['Citations 2019: 79,542']",['Volume 59'],['Issue 32'],"['August 12, 2020']",Industrial & Engineering Chemistry Research,iecred,36,https://pubs.acs.org/doi/10.1021/acs.iecr.0c01933
50,['Impact Factor 2019: 3.573'],"['Citations 2019: 79,542']",['Volume 59'],['Issue 32'],"['August 12, 2020']",Industrial & Engineering Chemistry Research,iecred,36,https://pubs.acs.org/doi/10.1021/acs.iecr.0c01998
50,['Impact Factor 2019: 3.573'],"['Citations 2019: 79,542']",['Volume 59'],['Issue 32'],"['August 12, 2020']",Industrial & Engineering Chemistry Research,iecred,36,https://pubs.acs.org/doi/10.1021/acs.iecr.0c02022
50,['Impact Factor 2019: 3.573'],"['Citations 2019: 79,542']",['Volume 59'],['Issue 32'],"['August 12, 2020']",Industrial & Engineering Chemistry Research,iecred,36,https://pubs.acs.org/doi/10.1021/acs.iecr.0c02249
50,['Impact Factor 2019: 3.573'],"['Citations 2019: 79,542']",['Volume 59'],['Issue 32'],"['August 12, 2020']",Industrial & Engineering Chemistry Research,iecred,36,https://pubs.acs.org/doi/10.1021/acs.iecr.0c02644
